Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2020-07-02,9.33819,9.387,9.29892,9.32833
2020-07-03,9.32863,9.38475,9.32401,9.38335
2020-07-06,9.38213,9.43022,9.33417,9.40526
2020-07-07,9.40578,9.43283,9.32617,9.34582
2020-07-08,9.34518,9.40792,9.31921,9.40468
2020-07-09,9.4033,9.42124,9.33445,9.34127
2020-07-10,9.34112,9.37778,9.29472,9.35947
2020-07-13,9.34148,9.39315,9.30758,9.31962
2020-07-14,9.31952,9.35287,9.29577,9.34751
2020-07-15,9.3473,9.45229,9.32751,9.43741
2020-07-16,9.43761,9.4499,9.3853,9.42994
2020-07-17,9.42994,9.44818,9.40508,9.41014
2020-07-20,9.41752,9.47019,9.39863,9.45353
2020-07-21,9.45364,9.55085,9.45073,9.50822
2020-07-22,9.51214,9.54261,9.42886,9.43309
2020-07-23,9.43328,9.47216,9.33263,9.34951
2020-07-24,9.34989,9.38692,9.30003,9.38454
2020-07-27,9.35879,9.40079,9.3237,9.33572
2020-07-28,9.33519,9.38952,9.32554,9.33594
2020-07-29,9.33674,9.3906,9.33425,9.38504
2020-07-30,9.38547,9.39396,9.25081,9.28801
2020-07-31,9.28703,9.33121,9.27227,9.32104
2020-08-03,9.32203,9.34886,9.26722,9.30453
2020-08-04,9.3029,9.33048,9.27912,9.30956
2020-08-05,9.30894,9.41895,9.30332,9.41246
2020-08-06,9.41187,9.4284,9.36292,9.38524
2020-08-07,9.38538,9.40974,9.34942,9.36008
2020-08-10,9.38884,9.4263,9.35021,9.41885
2020-08-11,9.41885,9.48062,9.41315,9.45416
2020-08-12,9.45332,9.50492,9.42656,9.48563
2020-08-13,9.48726,9.526,9.47543,9.51802
2020-08-14,9.51803,9.53159,9.47273,9.49172
2020-08-17,9.48561,9.52402,9.47543,9.50046
2020-08-18,9.49925,9.5248,9.45944,9.46787
2020-08-19,9.46779,9.49678,9.45502,9.46938
2020-08-20,9.47049,9.4779,9.38979,9.44422
2020-08-21,9.44373,9.47595,9.37394,9.40334
2020-08-24,9.39148,9.42892,9.38021,9.42383
2020-08-25,9.42548,9.46528,9.40663,9.43057
2020-08-26,9.43133,9.52321,9.41967,9.5128
2020-08-27,9.51343,9.52503,9.46636,9.4895
2020-08-28,9.49012,9.56078,9.47442,9.53875
2020-08-31,9.53465,9.63427,9.51777,9.58915
2020-09-01,9.58898,9.62584,9.5509,9.57486
2020-09-02,9.57489,9.61899,9.53134,9.54092
2020-09-03,9.54019,9.54118,9.42993,9.47388
2020-09-04,9.47507,9.49152,9.41163,9.47964
2020-09-07,9.45626,9.49042,9.43228,9.45215
2020-09-08,9.45077,9.47263,9.26653,9.2767
2020-09-09,9.27656,9.40657,9.25434,9.38953
2020-09-10,9.38929,9.40988,9.30039,9.32403
2020-09-11,9.32403,9.36856,9.31124,9.34558
2020-09-14,9.34033,9.36578,9.31624,9.3201
2020-09-15,9.31988,9.35201,9.30057,9.33462
2020-09-16,9.33462,9.39509,9.32604,9.37938
2020-09-17,9.37982,9.37982,9.28962,9.32068
2020-09-18,9.32047,9.34319,9.26439,9.27951
2020-09-21,9.28456,9.29045,9.11835,9.15102
2020-09-22,9.1521,9.15875,9.09474,9.13748
2020-09-23,9.13779,9.14528,9.01832,9.03558
2020-09-24,9.03569,9.04504,8.94117,9.01371
2020-09-25,9.01519,9.03107,8.93429,8.9711
2020-09-28,8.96787,9.05934,8.96239,9.03764
2020-09-29,9.03701,9.05834,9.00626,9.04079
2020-09-30,9.03983,9.14223,8.99159,9.13382
2020-10-01,9.13393,9.20005,9.11478,9.14475
2020-10-02,9.14486,9.18691,9.06412,9.14674
2020-10-05,9.14555,9.22585,9.13134,9.20263
2020-10-06,9.20411,9.22695,9.08581,9.09038
2020-10-07,9.09027,9.15367,9.07345,9.13367
2020-10-08,9.13356,9.18834,9.12816,9.17285
2020-10-09,9.17296,9.24817,9.16118,9.24494
2020-10-12,9.24701,9.2743,9.23379,9.25244
2020-10-13,9.25453,9.27404,9.20293,9.20847
2020-10-14,9.20868,9.25809,9.1851,9.2114
2020-10-15,9.21085,9.21699,9.08573,9.12644
2020-10-16,9.12634,9.16857,9.07665,9.10187
2020-10-19,9.08801,9.15055,9.0855,9.08653
2020-10-20,9.08663,9.13304,9.03286,9.10363
2020-10-21,9.1044,9.17231,9.06402,9.14695
2020-10-22,9.14734,9.17309,9.11537,9.13886
2020-10-23,9.139,9.16642,9.09554,9.12391
2020-10-26,9.10763,9.17487,9.06709,9.15629
2020-10-27,9.15617,9.25704,9.14524,9.21993
2020-10-28,9.21993,9.25399,9.0692,9.0844
2020-10-29,9.08482,9.12892,8.91854,8.96313
2020-10-30,8.96349,9.02715,8.91437,8.99864
2020-11-02,8.99748,9.01242,8.94741,8.98462
2020-11-03,8.9797,9.11436,8.95651,9.08756
2020-11-04,9.08766,9.17375,8.97061,9.13994
2020-11-05,9.13663,9.2354,9.10761,9.21437
2020-11-06,9.2151,9.22943,9.14161,9.19876
2020-11-09,9.18837,9.37735,9.14825,9.35157
2020-11-10,9.35109,9.41595,9.341,9.382
2020-11-11,9.3817,9.42321,9.33382,9.34605
2020-11-12,9.34601,9.36416,9.21793,9.23112
2020-11-13,9.23112,9.25034,9.20919,9.21612
2020-11-16,9.22405,9.32721,9.219,9.3012
2020-11-17,9.3012,9.32519,9.25927,9.2888
2020-11-18,9.28637,9.37761,9.2713,9.35153
2020-11-19,9.35064,9.37646,9.30409,9.35186
2020-11-20,9.35161,9.38483,9.3032,9.35701
2020-11-23,9.34978,9.39205,9.30085,9.34409
2020-11-24,9.34381,9.44575,9.32919,9.43847
2020-11-25,9.43783,9.51016,9.39004,9.4976
2020-11-26,9.49632,9.50986,9.44073,9.44419
2020-11-27,9.44335,9.48414,9.43716,9.46253
2020-11-30,9.45904,9.49201,9.36839,9.41262
2020-12-01,9.4127,9.46013,9.38889,9.4086
2020-12-02,9.40837,9.41259,9.31643,9.38044
2020-12-03,9.38006,9.40195,9.32854,9.38788
2020-12-04,9.3878,9.41633,9.35689,9.3677
2020-12-07,9.35906,9.45076,9.27074,9.43569
2020-12-08,9.43536,9.45077,9.39113,9.41298
2020-12-09,9.41286,9.47947,9.35576,9.36562
2020-12-10,9.36562,9.414,9.3298,9.38639
2020-12-11,9.38699,9.40708,9.29837,9.36127
2020-12-14,9.38678,9.45098,9.35754,9.42057
2020-12-15,9.42054,9.43891,9.39578,9.42205
2020-12-16,9.42159,9.46198,9.39361,9.44988
2020-12-17,9.44954,9.53092,9.44667,9.51875
2020-12-18,9.51696,9.52138,9.46468,9.50697
2020-12-21,9.4823,9.48625,9.29004,9.44746
2020-12-22,9.44616,9.47179,9.37782,9.39293
2020-12-23,9.39291,9.49448,9.37437,9.48833
2020-12-24,9.48589,9.51708,9.4834,9.5013
2020-12-28,9.47475,9.5094,9.40818,9.46764
2020-12-29,9.46765,9.51549,9.44755,9.47336
2020-12-30,9.47336,9.5271,9.44766,9.51829
2020-12-31,9.51845,9.56583,9.49875,9.54224
2021-01-04,9.54772,9.58557,9.50146,9.539
2021-01-05,9.53756,9.60459,9.52237,9.59429
2021-01-06,9.59325,9.66071,9.57786,9.64148
2021-01-07,9.64154,9.67252,9.63,9.64853
2021-01-08,9.64818,9.73021,9.64677,9.70007
2021-01-11,9.6911,9.71554,9.58501,9.62447
2021-01-12,9.62583,9.69119,9.61394,9.68532
2021-01-13,9.68532,9.71488,9.65558,9.70237
2021-01-14,9.70351,9.73002,9.67585,9.71363
2021-01-15,9.71336,9.71514,9.63558,9.65311
2021-01-18,9.66275,9.664,9.5832,9.62145
2021-01-19,9.62187,9.6706,9.61932,9.64634
2021-01-20,9.64622,9.72889,9.64357,9.71361
2021-01-21,9.71665,9.7851,9.7132,9.77547
2021-01-22,9.77517,9.77713,9.65558,9.6682
2021-01-25,9.66215,9.70943,9.58831,9.63986
2021-01-26,9.64103,9.65565,9.56882,9.61851
2021-01-27,9.61866,9.63877,9.52459,9.53726
2021-01-28,9.53724,9.60688,9.4688,9.58559
2021-01-29,9.58559,9.68807,9.54009,9.61314
2021-02-01,9.60133,9.65444,9.57737,9.6387
2021-02-02,9.63858,9.67536,9.60517,9.64096
2021-02-03,9.64113,9.68257,9.62998,9.66056
2021-02-04,9.66057,9.68093,9.63896,9.67866
2021-02-05,9.67885,9.73748,9.66111,9.7271
2021-02-08,9.71842,9.75764,9.71156,9.75286
2021-02-09,9.7519,9.76697,9.72956,9.75566
2021-02-10,9.75713,9.79119,9.7436,9.74372
2021-02-11,9.74376,9.76157,9.7058,9.71486
2021-02-12,9.71506,9.75313,9.69344,9.74208
2021-02-15,9.74229,9.83506,9.7396,9.8268
2021-02-16,9.8265,9.85016,9.76897,9.78088
2021-02-17,9.78088,9.80268,9.72363,9.77194
2021-02-18,9.77147,9.79227,9.72344,9.76198
2021-02-19,9.7619,9.79394,9.72548,9.73913
2021-02-22,9.74135,9.78153,9.67296,9.67803
2021-02-23,9.6782,9.72209,9.64726,9.71233
2021-02-24,9.71232,9.80968,9.70001,9.80124
2021-02-25,9.80175,9.82173,9.65665,9.67569
2021-02-26,9.67578,9.68681,9.54033,9.55483
2021-03-01,9.553,9.70085,9.54999,9.68473
2021-03-02,9.6848,9.77294,9.64722,9.75463
2021-03-03,9.75455,9.7886,9.73531,9.74688
2021-03-04,9.74659,9.80945,9.70133,9.72784
2021-03-05,9.72792,9.83457,9.69759,9.82142
2021-03-08,9.80175,9.90266,9.78127,9.8743
2021-03-09,9.87459,9.9285,9.84703,9.91757
2021-03-10,9.91814,9.95005,9.88989,9.92595
2021-03-11,9.92591,9.96845,9.87793,9.9047
2021-03-12,9.90467,9.93644,9.87481,9.92091
2021-03-15,9.91657,9.95138,9.85404,9.90404
2021-03-16,9.90404,9.91665,9.87522,9.90174
2021-03-17,9.90174,9.93138,9.86042,9.92204
2021-03-18,9.92198,9.97212,9.82826,9.84724
2021-03-19,9.847,9.88637,9.77352,9.8363
2021-03-22,9.82205,9.87408,9.79123,9.85096
2021-03-23,9.85091,9.85645,9.75648,9.76179
2021-03-24,9.7616,9.8689,9.72495,9.83544
2021-03-25,9.83466,9.86065,9.78207,9.82318
2021-03-26,9.82339,9.89487,9.82192,9.88494
2021-03-29,9.86507,9.96438,9.84908,9.9436
2021-03-30,9.944,9.99017,9.91468,9.97481
2021-03-31,9.97503,10.0135,9.95768,9.96343
2021-04-01,9.96331,9.97959,9.927,9.95987
2021-04-05,9.9552,9.96688,9.93753,9.95085
2021-04-06,9.95076,9.96246,9.89566,9.9097
2021-04-07,9.9097,9.95923,9.89548,9.91545
2021-04-08,9.91533,9.94702,9.86876,9.91204
2021-04-09,9.9118,9.91963,9.86108,9.88464
2021-04-12,9.87533,9.90378,9.86322,9.88187
2021-04-13,9.88187,9.89763,9.8114,9.8757
2021-04-14,9.87366,9.95596,9.86911,9.94715
2021-04-15,9.94609,9.97487,9.92664,9.94801
2021-04-16,9.94777,9.98035,9.91923,9.97003
2021-04-19,9.96185,10.0233,9.94039,10.0045
2021-04-20,10.0045,10.0383,9.9283,9.93876
2021-04-21,9.93888,9.97181,9.90469,9.95229
2021-04-22,9.95204,9.98094,9.92097,9.93677
2021-04-23,9.93665,9.97169,9.93202,9.96479
2021-04-26,9.95139,9.98668,9.94152,9.97398
2021-04-27,9.97378,9.99963,9.96242,9.98859
2021-04-28,9.98895,10.0908,9.97684,10.0668
2021-04-29,10.0668,10.0945,10.0226,10.0677
2021-04-30,10.0652,10.0743,9.97701,9.98619
2021-05-03,10.0016,10.0176,9.96543,9.99783
2021-05-04,9.99801,10.0167,9.94846,9.97206
2021-05-05,9.97608,10.0219,9.95653,9.9721
2021-05-06,9.9721,9.98706,9.92606,9.97323
2021-05-07,9.97275,10.0137,9.95397,10.0018
2021-05-10,9.99804,10.0358,9.95449,9.96342
2021-05-11,9.96358,9.97626,9.92228,9.95404
2021-05-12,9.95416,9.97581,9.91335,9.91597
2021-05-13,9.91635,9.92766,9.83932,9.89772
2021-05-14,9.89805,10.0002,9.88582,9.99624
2021-05-17,10.0021,10.0126,9.91889,9.94905
2021-05-18,9.94893,9.99187,9.92154,9.93788
2021-05-19,9.93788,9.94496,9.84418,9.86681
2021-05-20,9.86681,9.89828,9.81317,9.84166
2021-05-21,9.8417,9.868,9.75895,9.78193
2021-05-24,9.77491,9.83449,9.77491,9.80593
2021-05-25,9.80892,9.84005,9.76996,9.81304
2021-05-26,9.81674,9.84749,9.78268,9.79324
2021-05-27,9.79312,9.82393,9.77817,9.8109
2021-05-28,9.81118,9.84728,9.7895,9.8011
2021-05-31,9.80754,9.83975,9.77486,9.8164
2021-06-01,9.81865,9.90457,9.81389,9.83911
2021-06-02,9.83905,9.86785,9.81852,9.8575
2021-06-03,9.8575,9.87975,9.82272,9.84255
2021-06-04,9.84141,9.89172,9.81847,9.89151
2021-06-07,9.8706,9.95181,9.86973,9.92379
2021-06-08,9.92379,9.95347,9.91391,9.93354
2021-06-09,9.93366,9.94411,9.90545,9.91503
2021-06-10,9.91643,9.93235,9.84112,9.91536
2021-06-11,9.91536,9.93389,9.88695,9.89778
2021-06-14,9.896,9.93011,9.87899,9.90879
2021-06-15,9.90886,9.92615,9.87632,9.89759
2021-06-16,9.89759,9.92101,9.78682,9.81382
2021-06-17,9.81382,9.87871,9.77559,9.82815
2021-06-18,9.82791,9.83136,9.69254,9.71647
2021-06-21,9.72252,9.79492,9.66373,9.77411
2021-06-22,9.77411,9.83128,9.75287,9.80523
2021-06-23,9.80476,9.86036,9.78725,9.82217
2021-06-24,9.82201,9.86166,9.80687,9.84652
2021-06-25,9.85679,9.88095,9.84639,9.85548
2021-06-28,9.8591,9.86161,9.81548,9.82659
2021-06-29,9.82729,9.84031,9.78418,9.80872
2021-06-30,9.80885,9.83734,9.77937,9.79288
2021-07-01,9.79288,9.80082,9.75381,9.77601
2021-07-02,9.77571,9.80626,9.74025,9.80216
2021-07-05,9.7875,9.84804,9.76847,9.82822
2021-07-06,9.82904,9.85692,9.69955,9.71046
2021-07-07,9.71046,9.76761,9.68638,9.7138
2021-07-08,9.71403,9.71485,9.57727,9.60392
2021-07-09,9.60376,9.70684,9.58291,9.70059
2021-07-12,9.68338,9.72228,9.64936,9.69232
2021-07-13,9.69232,9.71753,9.63928,9.66035
2021-07-14,9.66035,9.70211,9.61581,9.65992
2021-07-15,9.65966,9.67105,9.57651,9.58374
2021-07-16,9.58417,9.63236,9.55636,9.56279
2021-07-19,9.57355,9.5895,9.44959,9.46716
2021-07-20,9.46705,9.49243,9.33703,9.42103
2021-07-21,9.42103,9.54799,9.38604,9.53807
2021-07-22,9.53807,9.65612,9.52857,9.58291
2021-07-23,9.58489,9.60714,9.55775,9.57525
2021-07-26,9.51775,9.60859,9.47862,9.58047
2021-07-27,9.58015,9.60579,9.51039,9.52386
2021-07-28,9.52386,9.60361,9.5063,9.58288
2021-07-29,9.58374,9.63785,9.5795,9.62765
2021-07-30,9.62765,9.63357,9.53236,9.53526
2021-08-02,9.53635,9.59205,9.52356,9.55925
2021-08-03,9.5596,9.59644,9.52138,9.55737
2021-08-04,9.55714,9.59335,9.53797,9.55182
2021-08-05,9.55169,9.59725,9.53836,9.58772
2021-08-06,9.58797,9.61157,9.56089,9.57094
2021-08-09,9.56532,9.56793,9.46264,9.49906
2021-08-10,9.49848,9.56364,9.49848,9.54588
2021-08-11,9.54578,9.61501,9.53991,9.60559
2021-08-12,9.60653,9.64557,9.59309,9.61799
2021-08-13,9.61799,9.64849,9.60811,9.62968
2021-08-16,9.62908,9.6457,9.58817,9.6213
2021-08-17,9.62146,9.62305,9.55995,9.56943
2021-08-18,9.5693,9.60384,9.5592,9.58777
2021-08-19,9.58766,9.59618,9.45383,9.47035
2021-08-20,9.47031,9.47748,9.3995,9.47274
2021-08-23,9.46005,9.56033,9.45275,9.54515
2021-08-24,9.54368,9.64094,9.53722,9.62569
2021-08-25,9.62569,9.65618,9.60553,9.63534
2021-08-26,9.63483,9.65452,9.61304,9.62242
2021-08-27,9.62077,9.72451,9.59107,9.72284
2021-08-30,9.72705,9.80564,9.70886,9.78088
2021-08-31,9.78088,9.79856,9.72174,9.74116
2021-09-01,9.74128,9.76013,9.70681,9.71075
2021-09-02,9.71036,9.75439,9.69888,9.7368
2021-09-03,9.73956,9.75582,9.70457,9.71035
2021-09-06,9.71828,9.7391,9.68812,9.727
2021-09-07,9.727,9.74878,9.70858,9.72068
2021-09-08,9.71889,9.74562,9.68752,9.71336
2021-09-09,9.71386,9.77765,9.69545,9.75674
2021-09-10,9.75697,9.81347,9.74098,9.76255
2021-09-13,9.77506,9.83118,9.76045,9.7959
2021-09-14,9.79642,9.85091,9.78901,9.79936
2021-09-15,9.79974,9.88035,9.78292,9.87055
2021-09-16,9.8709,9.88883,9.83064,9.84893
2021-09-17,9.84329,9.88862,9.79052,9.79688
2021-09-20,9.7991,9.80348,9.72608,9.78034
2021-09-21,9.78026,9.84426,9.78026,9.83334
2021-09-22,9.83311,9.90739,9.81807,9.89228
2021-09-23,9.89228,9.95286,9.85562,9.92352
2021-09-24,9.92011,9.93425,9.89906,9.93205
2021-09-27,9.9332,9.97559,9.92559,9.93371
2021-09-28,9.93312,9.95377,9.85893,9.87846
2021-09-29,9.87857,9.90331,9.81818,9.83318
2021-09-30,9.83226,9.89662,9.77398,9.86771
2021-10-01,9.86746,10.0134,9.83106,10.0003
2021-10-04,9.9848,10.0555,9.96048,10.0345
2021-10-05,10.0345,10.1234,10.019,10.11
2021-10-06,10.1111,10.1121,10.0208,10.0835
2021-10-07,10.0833,10.1078,10.031,10.091
2021-10-08,10.092,10.1408,10.066,10.1172
2021-10-11,10.1137,10.1472,10.0615,10.0904
2021-10-12,10.0901,10.1509,10.0714,10.1313
2021-10-13,10.1323,10.1617,10.1195,10.1501
2021-10-14,10.1494,10.24,10.1477,10.1984
2021-10-15,10.1989,10.2589,10.1942,10.2279
2021-10-18,10.2308,10.2691,10.1827,10.2259
2021-10-19,10.2268,10.2985,10.2262,10.2907
2021-10-20,10.2896,10.345,10.225,10.2949
2021-10-21,10.2951,10.3504,10.2786,10.2843
2021-10-22,10.2832,10.3215,10.2609,10.2753
2021-10-25,10.2827,10.3222,10.2769,10.3141
2021-10-26,10.3138,10.3433,10.2939,10.3094
2021-10-27,10.304,10.3825,10.2143,10.2366
2021-10-28,10.2366,10.2978,10.2074,10.2707
2021-10-29,10.2708,10.2796,10.2083,10.2391
2021-11-01,10.2398,10.2889,10.2052,10.2346
2021-11-02,10.2347,10.26,10.1208,10.1267
2021-11-03,10.1279,10.1681,10.0983,10.1318
2021-11-04,10.1316,10.1572,10.1026,10.1168
2021-11-05,10.1165,10.1272,10.0805,10.1051
2021-11-08,10.1199,10.1595,10.099,10.159
2021-11-09,10.1593,10.1726,10.1166,10.1329
2021-11-10,10.1328,10.1507,10.062,10.0669
2021-11-11,10.0674,10.0915,10.0229,10.0567
2021-11-12,10.0564,10.078,10.0382,10.0489
2021-11-15,10.0542,10.1093,10.0413,10.0951
2021-11-16,10.0941,10.1299,10.0778,10.1101
2021-11-17,10.109,10.1469,10.0897,10.1093
2021-11-18,10.1091,10.1371,9.9708,9.98756
2021-11-19,9.987,10.0117,9.91511,9.93677
2021-11-22,9.92791,9.99257,9.90725,9.95213
2021-11-23,9.95219,9.99769,9.89688,9.9804
2021-11-24,9.9804,10.0212,9.94388,9.95479
2021-11-25,9.95473,9.97538,9.92739,9.94956
2021-11-26,9.94882,9.95068,9.71386,9.739
